time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.08515451753903044,0.06149851242441279,11.834497853602336,0.02785792004184806,6.217252517483292,0.0,0.31403343893858837,0.14305596126597905,2.9762755998255597,0.08942161218316554,-0.1176670204808217,0.0,481.0384808021045,479.9908731371481,479.75318659590647,479.46410826007883
1.2600000000000007,0.10532248925687468,0.07065006692252344,12.01510686827497,0.0333393333859382,6.210156191504435,0.0,0.3589066609991481,0.1625162023741733,3.043772114321395,0.09496838322172309,-0.11950935979281102,0.0,435.09464725437755,434.92746947239266,436.1935978175875,436.663735878762
1.3200000000000007,0.1284679670443564,0.08114609936933155,12.201713940397857,0.039566642604646596,6.203699913891175,0.0,0.4133003351186369,0.1879775320716838,3.1760115784231893,0.11727133637644757,-0.09071935891373928,0.0,456.5274739200024,458.80860065536604,454.587216422139,456.3797509821633
1.3800000000000008,0.15514805137839233,0.09338001389119309,12.39794252564231,0.04756474500744101,6.198282179912928,0.0,0.4766139369234583,0.220672224711813,3.3642962063339445,0.15405882798598888,-0.08946175481092562,0.0,474.3099754014678,474.40028780079615,472.98229105571744,475.8213483132811
1.4400000000000008,0.18583858920374996,0.10782097577852727,12.60645807886969,0.05776856838135913,6.193592531775996,0.0,0.5469372744196501,0.26183523289905636,3.5854145874835734,0.19079399081656134,-0.061900445847678884,0.0,483.93812444735477,486.0036799389098,484.2264399923367,487.00601486781125
1.5000000000000009,0.22044768539233645,0.1247177138062703,12.823717143440252,0.06925426152847702,6.189651332396597,0.0,0.6070457336533621,0.30249194041554184,3.656197632593918,0.19266547352100064,-0.07459855185137096,0.0,441.63350957045463,440.58154382379496,441.6163167961344,441.80659748118603
1.560000000000001,0.2586666906950717,0.14422407767265272,13.044393150747297,0.08150769848103945,6.185217588526815,0.0,0.6673182993378647,0.3488251780539834,3.6993736119367164,0.22074047725231988,-0.07252664709809838,0.0,433.29463044807136,433.4643789296842,432.0831383500191,434.4848259490523
1.620000000000001,0.30010448152929425,0.16634043661933423,13.26280054833145,0.09476985211006017,6.1805852379056105,0.0,0.7142835700835818,0.3893374619450617,3.5811092922909866,0.2216191860620584,-0.08875128404852806,0.0,379.88644131749436,378.32131142902523,376.8099085924513,376.9528327772841
1.680000000000001,0.3447673112171079,0.19139303156023668,13.477352196891713,0.10877607824590996,6.1759149300378855,0.0,0.7748950253927316,0.4469180451002168,3.5704394684620837,0.2502190211033523,-0.06199137766021266,0.0,415.12323552208625,417.45931703708357,413.8817569112016,416.44866301256263
1.740000000000001,0.39362332857300114,0.22064096284250012,13.69564090720131,0.12368487165206687,6.172318491306761,0.0,0.8539713076205602,0.5295551534003241,3.7051338358899555,0.2447611047696115,-0.05612744707840573,0.0,462.7716910335866,463.2306678006857,463.0085261494968,462.6380796878563
1.8000000000000012,0.44762812029784055,0.255538536406293,13.92487527831948,0.13866954727146563,6.168743000925115,0.0,0.9465057558726246,0.6353811382848843,3.934881749579413,0.25818980211438314,-0.06761623487404443,0.0,492.98669697349465,492.13485757420716,492.0811849828543,493.1298636785316
1.8600000000000012,0.5073979967582092,0.2973066411330886,14.16888816842342,0.1535733402911843,6.164515796535079,0.0,1.0462179969883874,0.7586725312713378,4.19749781809601,0.20728763018689797,-0.07683230381863147,0.0,503.48000603171926,502.80955285662793,507.1054335712181,503.48634129421526
1.9200000000000013,0.5724239156906168,0.34575419828430504,14.421710462312964,0.16599054445407102,6.159905923229077,0.0,1.121703683497453,0.8573430967303248,4.22945619729909,0.20627762824294357,-0.0768290591697423,0.0,437.2243132679687,437.2198039307672,437.15290215043024,437.11162066026134
1.9800000000000013,0.6421886042163975,0.4005187116228569,14.67739173975789,0.17820771847217998,6.154800813776504,0.0,1.2041935766759218,0.9692535678492464,4.292629112841053,0.1977001788785424,-0.1117343202068184,0.0,448.5059798844533,445.65515714939266,449.79186615167674,449.13673619786977
2.0400000000000014,0.7171952432172456,0.46248871799380675,14.938209926650135,0.19094100628964572,6.148172814785621,0.0,1.296639233616564,1.0975658472752057,4.400413936481474,0.2316302478660099,-0.10804681009842194,0.0,464.4086618292379,464.6876184928072,461.470436249326,464.18236026597316
2.1000000000000014,0.7976901696333201,0.5321510580924544,15.204020650122713,0.2054158765005356,6.141394952327971,0.0,1.3871005911782697,1.2257744957242698,4.459179730704674,0.25564454746221676,-0.12525727454043195,0.0,451.0177265519143,449.6140142657932,449.12183238962626,451.1220505887786
2.1600000000000015,0.8835242514663287,0.6094663363583226,15.4717661507711,0.2206587800901909,6.1333001255300985,0.0,1.474674679154202,1.3526745290807878,4.465067268007565,0.2506559313812446,-0.17393414146326808,0.0,436.7790677707236,432.68048310673737,434.84350499026607,434.49174659508213
2.2200000000000015,0.9750472166166757,0.6950652498662421,15.74156799628886,0.23555948908905489,6.123712742780569,0.0,1.57698187210515,1.501910312278095,4.527354589972634,0.24328073135748363,-0.14072263774021235,0.0,453.14152432722415,455.77917706157535,454.89154192342016,454.3607449142784
2.2800000000000016,1.0728751373922802,0.7898744547082572,16.01491101910272,0.24997810088418504,6.115180189486285,0.0,1.6846822390684288,1.659615040659418,4.583108029760601,0.23360162724428502,-0.14535779946670285,0.0,453.76675194274645,453.3760349909836,455.8835288173356,455.16544399615805
2.3400000000000016,1.1764427447035237,0.8931148766090745,16.28647331560964,0.2639523898992673,6.1067486017687465,0.0,1.7682130891536334,1.7827292566367032,4.468827945877333,0.23147637930536888,-0.13229578883631704,0.0,397.4884265589859,398.6628637501018,398.54952690012993,398.4160818357687
2.4000000000000017,1.2858244342740723,1.0049341740640678,16.554780370045016,0.2775516145386012,6.099211254648242,0.0,1.8784607730438252,1.945644709805531,4.473952204780743,0.2146786343435075,-0.11482996399108718,0.0,439.73584093493076,441.16577712480466,441.5315706857919,440.1945554907972
2.4600000000000017,1.4023134692567771,1.1272883503505224,16.825157913242165,0.2903098213088393,6.092209123680627,0.0,2.0050544715425556,2.1338207984972675,4.537522395528723,0.20821239634637564,-0.12073330971212978,0.0,461.59265498747214,461.1148096244575,462.1010127798506,461.6336334547623
2.520000000000002,1.5265339496707304,1.2611638196234296,17.099239326360085,0.3027180319792633,6.084949792506256,0.0,2.1361911085967167,2.3296157687252435,4.597370389710441,0.20383086784057217,-0.12150438891137262,0.0,462.7333947307044,462.66009907681416,463.16287759386597,462.85825864518335
2.580000000000002,1.659141418741872,1.4075716363971775,17.378590943699464,0.31483571215549055,6.077864862969447,0.0,2.284601276592562,2.5515157498566636,4.712822886279613,0.19793974816590892,-0.11199701362468642,0.0,483.1190267318716,483.82410647974393,482.7001903678468,482.2917933100244
2.640000000000002,1.8003980281809513,1.5669295211751924,17.662930601698744,0.32663359960453064,6.071323767250634,0.0,2.4244151879738944,2.7612050109349675,4.763948769435715,0.19388215999386185,-0.10364670854647022,0.0,465.4440309269953,466.0872792829269,465.9898799002643,465.7083643532384
2.700000000000002,1.9501555946306168,1.7390607279379517,17.950196264632226,0.3382075872467398,6.065747916692512,0.0,2.5678692573164246,2.9772396511684276,4.810344333579368,0.19086233797179675,-0.07729781257098207,0.0,465.94726858587956,467.99579375821446,466.99981180492165,466.79847321687964
2.760000000000002,2.1084271914862245,1.9240695094727753,18.239344399678565,0.35020816669607147,6.062181288401764,0.0,2.708026025329644,3.1904573059283985,4.826855943636695,0.2138680578974116,-0.03716829642706899,0.0,458.53304901545675,461.7076736392404,458.5345503698437,460.3960058050733
2.820000000000002,2.2742151301485767,2.1206282350023202,18.525461030621845,0.3632924900167218,6.059976448242033,0.0,2.8183509689965263,3.362338828595888,4.710055441119705,0.22536445033633698,-0.035918627815285854,0.0,415.171979330613,415.28091211653737,415.4859130158355,416.5432154519315
2.880000000000002,2.4470682402121864,2.328339576223528,18.80624791697684,0.3764048116378458,6.058469123376955,0.0,2.943428570799752,3.5622148418702526,4.6488086276723255,0.19922557963063978,-0.009394410974401152,0.0,435.52441901412146,437.7374967142049,437.51134682021876,435.37662680638925
2.940000000000002,2.6277759408547214,2.5487828934792973,19.084678604364026,0.3879222560901514,6.058329024741431,0.0,3.079979376426159,3.786581546672978,4.631301302323477,0.17064389773400337,0.00897321026193929,0.0,453.629789661917,455.1026830670055,453.42113678842156,451.1530952939619
3.000000000000002,2.8171051625363286,2.783601772097261,19.363791301084436,0.3991148692788604,6.058744871417177,0.0,3.230641206869977,4.041252706862058,4.671205258940774,0.20718089575147428,0.002496149971194162,0.0,474.88892224425376,474.39162493151963,473.11835097423904,475.95374322242554
3.0600000000000023,3.0144313676801224,3.0321543343403654,19.64111166783483,0.41193381215181724,6.05870867713422,0.0,3.3467635475978432,4.244565132133974,4.57229254201939,0.22416191748312744,-0.007662509724779432,0.0,430.41349040093087,429.5526825442671,428.3880886793959,429.87635834898913
3.1200000000000023,3.2192619169200256,3.294047473682715,19.914639825658707,0.4257954277350411,6.058558114674369,0.0,3.4807010730071397,4.485941518800887,4.544229780596827,0.24206311985457274,0.0061968249182061345,0.0,455.3099820886953,456.4177440310679,455.5729786351362,457.0535198075073
3.1800000000000024,3.4317354938936186,3.569952105988891,20.184896887359272,0.44012449796520414,6.058668976976524,0.0,3.601540241141853,4.711666131963558,4.463530728393301,0.23139298613557588,-0.008700685822580847,0.0,440.31882456179295,439.0843197031019,440.8959443270961,440.0706768400092
3.2400000000000024,3.6521070588043982,3.8608385325716323,20.452860262109958,0.4537685511703371,6.058498146749606,0.0,3.7438811891733192,4.9851690440978365,4.467149180975089,0.2179216988854058,0.006846283667990291,0.0,470.972569760581,472.1738277824738,472.0183636608161,471.0253172754435
3.3000000000000025,3.8801378373845092,4.1666828824635465,20.717554878146768,0.4664895899748709,6.058939664267223,0.0,3.856940696097509,5.210265802160185,4.35538067182348,0.19636002877525832,0.008364136032587404,0.0,433.1747040890282,433.3022492369417,435.50772250080377,433.74499034521205
3.3600000000000025,4.115793534786984,4.487900535622231,20.978877431156363,0.4778402055200095,6.059238859797052,0.0,3.9978557022177688,5.497328347465619,4.353996816948765,0.16826005411137934,-0.002809295298953165,0.0,474.30325298392427,473.4440633771216,476.52880880515573,474.4069898866693
3.4200000000000026,4.358463971928811,4.823630548841085,21.23452832314766,0.48770968285240723,6.059190425851694,0.0,4.091098961404308,5.694135739541185,4.167655658739995,0.15563760987869468,0.0029233330391986684,0.0,409.36047129426447,409.8704497379727,410.8108827129329,409.7179305562269
3.4800000000000026,4.607244308133109,5.172351384137006,21.481043614821292,0.497426820814332,6.059455202167387,0.0,4.201375872083886,5.930173510550618,4.049010765271202,0.17226331118344668,0.007237222515271759,0.0,435.5114249632905,435.87211983630846,435.99897419585517,437.4114015562453
3.5400000000000027,4.863468221907658,5.537125798085921,21.723691905500143,0.5078120992530133,6.059520432376102,0.0,4.339015449156961,6.229063844181531,4.037910080832996,0.17468605021977715,-0.015535587325969893,0.0,478.15147471338065,476.4129896563974,475.12688247484556,475.339290404457
3.6000000000000028,5.127198751039747,5.918394725735399,21.96279709063151,0.5182572468155202,6.059420819849535,0.0,4.45180386073402,6.480122645524526,3.9315221859706497,0.17285924514485426,0.017174879573415507,0.0,443.6111342919138,446.28986295507576,445.85725065740604,445.73697746448795
3.660000000000003,5.39783553064599,6.315187268174471,22.196099779707904,0.5283343614218188,6.060475881729236,0.0,4.569050719539227,6.746440770639124,3.8443769910334544,0.15569936355572878,0.01839096108286267,0.0,454.40428561558144,454.5017085754973,454.7507102677093,453.3997909418787
3.720000000000003,5.675308163420229,6.727704655129781,22.423534577395245,0.5374237905273169,6.0612433501726315,0.0,4.679704975825111,7.004216314351208,3.7361151138895403,0.141374723898196,-0.001808531182918337,0.0,449.31557296123566,447.67437493222434,449.04215912160345,447.89951928199827
3.780000000000003,5.959673458432217,7.156409938698919,22.64553238807339,0.5463889845888712,6.061463781722789,0.0,4.798811042804997,7.28584738994758,3.6628557847712995,0.16196159660608933,0.012848938905607449,0.0,462.449493329733,463.6029074701886,462.2556908916198,463.8952736286271
3.840000000000003,6.250823891560121,7.601326957104841,22.861843387844278,0.5564675580332192,6.062369877217623,0.0,4.905870405245692,7.544771193170339,3.5467945771751026,0.17787921861411563,0.019263807818329367,0.0,449.36641471991277,449.8861810877965,448.9555641805858,450.2720124688374
3.900000000000003,6.547202200812586,8.05913270685019,23.06678602487038,0.5671502565665074,6.06359859567462,0.0,4.973326035915951,7.715878260779386,3.28498806492432,0.17837395413941712,0.022803658674198427,0.0,392.0766310294371,392.4055422415752,393.0674700267572,393.14845194012173
3.960000000000003,6.849140890259067,8.530996462007858,23.261877081783915,0.5775735490052991,6.064941198972452,0.0,5.090797369962987,8.012787622667295,3.2168714042549844,0.1622714993448614,0.02150896739316667,0.0,469.8688116248862,469.76839363416207,468.4797014643873,467.2527635511434
4.020000000000002,7.158309776961106,9.02133899272925,23.453715545008144,0.5869867819273633,6.066389458581055,0.0,5.21426326297175,8.33161730945589,3.176380924326471,0.14305926936774643,0.02893493613228535,0.0,481.3040141227415,481.86590222694963,482.4237894689542,480.99146946611
4.080000000000001,7.4744218365587285,9.529856354947144,23.64154413788268,0.5950930884896488,6.0679163617511875,0.0,5.322318175299755,8.618656236144266,3.0836947244713704,0.11025008010080087,0.01735971616635902,0.0,465.88118336400385,464.97502967453977,467.28359982686135,464.7333769551756
4.14,7.796329488888162,10.053993158356352,23.821393061615908,0.6017815189990365,6.0686876314759,0.0,5.407687014470121,8.85240464292391,2.91113468239502,0.11381341361123645,0.0018360025790741669,0.0,437.5254436109663,436.2305004368695,436.80600398291347,437.11440368413986
4.199999999999998,8.123797541730106,10.593380351586879,23.992690378032247,0.6086722944660945,6.069213765150879,0.0,5.507582968322995,9.126726461040821,2.7981207058727495,0.11683404296345458,0.01991211326888544,0.0,459.8525974387655,461.2826569699264,460.47853449022506,460.7287583329505
4.259999999999997,8.457265293097592,11.14934787995874,24.15737729604292,0.6156119003251943,6.0703811451033705,0.0,5.607583537964303,9.405047552815866,2.690750870584982,0.11320469997305872,0.018528897721930063,0.0,463.9327468893713,463.8240308660787,464.98124214364395,464.7080388071769
4.319999999999996,8.79634599447816,11.721109788481337,24.314348609020556,0.6220869322110882,6.072411741101373,0.0,5.694731527339558,9.653345757180972,2.5413178092449638,0.09440895428770123,0.053989227543187704,0.0,448.4158421606132,451.2887008620978,450.51602299809196,449.00306427306475
4.379999999999995,9.140278781741667,12.306905576219533,24.461199948303367,0.627845811960916,6.0751450975923795,0.0,5.769308652207897,9.872978479606658,2.353866631948963,0.09895179116770657,0.017755375937195353,0.0,437.51028695509444,434.4829022199772,434.08044017967865,434.469718050431
4.439999999999993,9.489923688932793,12.909471910338072,24.60182543693819,0.6343142286402648,6.076008122254253,0.0,5.884924540779832,10.211536377998621,2.3322848558434783,0.12133102998252467,0.006604461310670733,0.0,498.45455341806525,497.638588497951,497.79388255462226,499.4379576813037
4.499999999999992,9.845814245760202,13.53052210418928,24.738668347452904,0.6410448695773256,6.076270674613951,0.0,5.97771984880257,10.489485522859788,2.2283388880204,0.07886920774751893,-0.0005024982912756356,0.0,471.80969306206407,471.2603899017028,472.90591750544604,469.63211231771805
4.559999999999991,10.207051752040186,14.167680507007203,24.868562702674964,0.6458587494069237,6.076891222897526,0.0,6.0632208936861325,10.74842969327177,2.1010939089358986,0.08282363556367188,0.026124504002194314,0.0,463.04802104751553,465.1387201038387,464.08914854913587,464.40441850705815
4.6199999999999894,10.573707923514071,14.821276102816356,24.992125532074628,0.6506247044539082,6.078470621774201,0.0,6.158130932255186,11.037180219427103,2.0169586728237823,0.07160646451097787,0.0267179480202896,0.0,481.5473414460832,481.59233062991495,481.9662675510133,481.1219017746563
4.679999999999988,10.94578640701389,15.491518722645216,25.10986069890689,0.6548167256817381,6.079738432878399,0.0,6.244042488783741,11.30341083277269,1.9071250854007562,0.06614112140951375,0.006574351972394965,0.0,473.70788222285694,472.1557209570454,474.21348619606545,473.7966872093346
4.739999999999987,11.322292844126196,16.175655080728593,25.218440344814155,0.6586053337700903,6.079799422486248,0.0,6.30603017759567,11.500728127736235,1.7125179506711388,0.056352771034322374,-0.01343730683585803,0.0,440.9938139089351,439.33698025560017,441.8600708005596,441.05492827359694
4.799999999999986,11.703214043169776,16.87367363280054,25.318158997576365,0.6615315610838888,6.079204619457013,0.0,6.391088454529055,11.765532033146565,1.6109884195891446,0.02586762278028668,-0.0036618159160163918,0.0,475.1213403033812,475.870643449957,479.59167015159755,477.27083942856257
4.859999999999984,12.089306013750072,17.58772808589856,25.412176191833456,0.662950247927605,6.079525539083953,0.0,6.478308676412368,12.0351033612512,1.5225951230151316,0.018781121362660073,0.019065916337696418,0.0,481.97763145709564,483.6929219090394,483.0156836279358,482.48075498825614
4.919999999999983,12.480740227368871,18.31827170584546,25.501539949102014,0.6637137820781396,6.081026966663719,0.0,6.569004666414994,12.31504961067738,1.4558194233849224,-0.0035360138053052827,0.03485965949235467,0.0,491.25189186498403,492.4221115590458,492.1052142732244,490.4497122363164
4.979999999999982,12.876914615951815,19.063549080117944,25.584536641885084,0.6642874358685802,6.08333681737972,0.0,6.636457567442523,12.526753488157398,1.3111849075563358,0.02765043640822755,0.04492699850908709,0.0,461.50814956480247,462.3030768200245,461.5822953339921,464.0379353924129
5.0399999999999805,13.277238700513875,19.821921770548922,25.65962828569583,0.6655414039042791,6.085757874377492,0.0,6.707225038370778,12.751481246711386,1.19200531242236,0.0018527006638856189,0.029119117832025095,0.0,471.2110902512388,469.98767458944667,473.1000966350321,471.1087198181742
